,t,r,velocity,theta,tau
63,120.29560017951525,2.752529897081817,-0.3484382558300037,3.149999999999997,112.78054574589657
64,120.73397611894713,2.736004356170774,-0.31254395474463653,3.1999999999999966,113.15483173774585
65,121.16804141734386,2.721255668993574,-0.2773673909989674,3.2499999999999964,113.52509335854734
66,121.59832365707315,2.7082500171170043,-0.24282568967415,3.2999999999999963,113.89182426630805
67,122.02533499200017,2.69695767242897,-0.20883813184206393,3.349999999999996,114.25550330065172
68,122.44957432633225,2.6873528958608865,-0.17532589212512262,3.399999999999996,114.61659657999633
69,122.87152940176594,2.67941384920533,-0.14221177761938478,3.4499999999999957,114.97555950876199
70,123.29167880767832,2.6731225199541035,-0.10941996841030155,3.4999999999999956,115.33283870909628
71,123.71049392843318,2.6684646590754517,-0.07687575971620582,3.5499999999999954,115.68887389093301
72,124.12844084132065,2.665429731651382,-0.04450530554167909,3.599999999999995,116.04409967365157
73,124.54598217821517,2.6640108803050446,-0.01223536360547626,3.649999999999995,116.39894737217075
74,124.9635789637169,2.6642049013621643,0.020006958778717054,3.699999999999995,116.75384675999287
75,125.38169244233406,2.6660122337082046,0.05229445824909743,3.7499999999999947,117.10922782150696
76,125.80078590716712,2.6694369603229107,0.08470008878374945,3.7999999999999945,117.46552250576386
77,126.22132654256897,2.674486822494892,0.11729721535252437,3.8499999999999943,117.8231664939488
78,126.6437872933786,2.681173246739795,0.15015986824071909,3.899999999999994,118.18260099290046
79,127.06864877356045,2.689511384465148,0.1833629984133437,3.949999999999994,118.54427456725884
80,127.4964012274288,2.6995201644418994,0.21698273422371517,3.999999999999994,118.90864502317027
81,127.92754655709841,2.711222358155661,0.2510966396766387,4.049999999999994,119.27618135693842
82,128.3626004303834,2.7246446581181973,0.2857839743309451,4.099999999999993,119.64736578258902
83,128.80209448406796,2.73981776922006,0.32112595476389333,4.149999999999993,120.02269585301572
84,129.24657863830043,2.7567765131964563,0.3572060173148389,4.199999999999993,120.40268669020129
85,129.69662353882035,2.775559946258163,0.39411008157006,4.249999999999993,120.78787334096492
86,130.15282314482104,2.7962114899047745,0.4319268137354475,4.299999999999993,121.1788132757787
87,130.61579748148236,2.81877907488558,0.4707478886576931,4.3499999999999925,121.57608904942933
88,131.08619557758362,2.843315298199979,0.5106682487841393,4.399999999999992,121.98031114367824
89,131.5646986101283,2.8698775929300426,0.551786357780491,4.449999999999992,122.39212101359833
90,132.0520232795804,2.8985284105670064,0.5942044458349772,4.499999999999992,122.81219436094153
91,132.54892544112798,2.9293354153246876,0.63802874284465,4.549999999999992,123.2412446597153
92,133.05620401934482,2.9623716897182626,0.6833696946776762,4.599999999999992,123.68002696111752
93,133.5747052357108,2.997715950417295,0.7303421565034358,4.6499999999999915,124.12934200708683
94,134.10532718065528,3.0354527730464875,0.7790655557435577,4.699999999999991,124.59004068395662
95,134.64902476408375,3.0756728241934645,0.8296640154793556,4.749999999999991,125.06302885003073
96,135.20681508069939,3.1184730983748192,0.8822664271056373,4.799999999999991,125.5492725732951
97,135.77978322878488,3.163957157091945,0.9370064585916148,4.849999999999991,126.04980381789076
98,136.36908862339902,3.2122353663560053,0.9940224818330246,4.899999999999991,126.56572662033417
99,136.97597184706774,3.2634251281527202,1.0534573991840717,4.94999999999999,127.0982237986871
100,137.6017620828876,3.317651100224473,1.1154583452640394,4.99999999999999,127.64856423982813
101,138.24788517634178,3.375045397237577,1.1801762354545227,5.04999999999999,128.21811081149886
102,138.9158723728406,3.435747764839755,1.2477651270465553,5.09999999999999,128.80832894667893
103,139.60736977776037,3.499905716255689,1.3183813526660382,5.14999999999999,129.42079594781288
104,140.32414858421143,3.5676746188708006,1.392182378305238,5.1999999999999895,130.05721105711962
105,141.06811611046854,3.6392177156643704,1.4693253299290476,5.249999999999989,130.7194063362199
106,141.84132768337832,3.7147060633179065,1.549965123135071,5.299999999999989,131.40935839306243
107,142.64599939541526,3.7943183652856036,1.6342521196846387,5.349999999999989,132.12920098591962
108,143.48452175051528,3.8782406740119457,1.7223292228951599,5.399999999999989,132.88123852219766
109,144.3594741963066,3.9666659317606596,1.8143283109765878,5.449999999999989,133.6679604529072
110,145.27364051657835,4.0597933141293385,1.9103658936014838,5.4999999999999885,134.49205654057968
111,146.23002502621605,4.157827334229122,2.0105378626738877,5.549999999999988,135.35643294764282
112,147.2318694695266,4.260976658695421,2.1149131939818715,5.599999999999988,136.26422905194016
113,148.2826704696988,4.369452579186525,2.2235264430563184,5.649999999999988,137.21883484402815
114,149.3861973095839,4.483467074897776,2.3363688673844307,5.699999999999988,138.22390869461276
115,150.54650973920613,4.603230393021514,2.4533779999253498,5.749999999999988,139.2833951971746
116,151.7679754003219,4.728948065273803,2.574425498083951,5.799999999999987,140.40154268737743
117,153.0552863296689,4.860817269986075,2.69930310116056,5.849999999999987,141.58291991398718
118,154.41347384702186,4.999022441407029,2.827706552018554,5.899999999999987,142.83243118247174
119,155.84792094885478,5.1437300215989845,2.959217380623127,5.949999999999987,144.15532910922667
120,157.36437111109888,5.295082246761732,3.0932825147474707,5.999999999999987,145.55722390922523
121,158.96893215437692,5.453189860452232,3.229191784296138,6.0499999999999865,147.04408789193218
122,160.66807354364335,5.618123652884402,3.3660535292240206,6.099999999999986,148.62225356088715
123,162.46861518625923,5.7899047406463975,3.5027687164740238,6.149999999999986,150.29840340617514
124,164.37770546796813,5.968493527598417,3.6380042281350575,6.199999999999986,152.07954915562436
125,166.40278594148134,6.153777328688925,3.770166309085827,6.249999999999986,153.97299792617866
126,168.55153978257417,6.3455566975476465,3.8973755621666153,6.299999999999986,155.98630241626824
127,170.83182088963818,6.543530579650967,4.017445350394531,6.349999999999985,158.12719203860962
128,173.25156037299897,6.7472805189397596,4.127865996583757,6.399999999999985,160.40348175867283
129,175.81864722211316,6.956254279360621,4.225797733599086,6.449999999999985,162.82295543862898
130,178.54078022735695,7.169749404405849,4.308075905762176,6.499999999999985,165.3932207647279
131,181.4252888542649,7.386897424860523,4.371232380896308,6.549999999999985,168.12153344299844
132,184.4789218115213,7.606649630800982,4.411537402011857,6.5999999999999845,171.01458937328667
133,187.7076036024053,7.827765535833625,4.425066058710819,6.649999999999984,174.0782850374859
134,191.11616146174939,8.04880535999921,4.407793041053827,6.699999999999984,177.3174484236435
135,194.7080277700903,8.268128015365804,4.355718198060098,6.749999999999984,180.73554546756733
136,198.48492624508867,8.483896160447687,4.2650235271803725,6.799999999999984,184.33437017063028
137,202.44655378061915,8.694089856342707,4.132259500435111,6.849999999999984,188.11373009213833
138,206.59027345989685,8.896530168086679,3.954555128933159,6.8999999999999835,192.07114254372215
139,210.91083760770783,9.088913674285623,3.729842082092517,6.949999999999983,196.20156013265296
140,215.40016225498607,9.268858256627784,3.4570789096065973,6.999999999999983,200.49714680172582
141,220.04717549089256,9.433959743456592,3.1364575626570033,7.049999999999983,204.9471266237838
142,224.8377613179086,9.581858017449031,2.7695717305861884,7.099999999999983,209.5377267771114
143,229.75481738171058,9.710310145316276,2.3595258007639504,7.149999999999983,214.252232933023
144,234.77843915447744,9.8172670638487,1.9109651916119588,7.199999999999982,219.07116956316943
145,239.8862350078983,9.900949504852402,1.4300137592728248,7.249999999999982,223.97260961805128
146,245.05376674290645,9.959918310807847,0.9241117921936882,7.299999999999982,228.93260825594956
147,250.25509956648742,9.99313421051793,0.4017580381641042,7.349999999999982,233.92574482342076
148,255.46343551580736,10.000002564779743,-0.12783005392497673,7.399999999999982,238.92574738820082
149,260.6517962868195,9.980399555730058,-0.6551138197780353,7.4499999999999815,243.90616615280166
150,265.7937165016505,9.934677693763167,-1.170657216574298,7.499999999999981,248.84105719674943
151,270.8639073941729,9.863650189279294,-1.6655422063482253,7.549999999999981,253.70563694957292
152,275.8388538691726,9.768555468940134,-2.131741986688508,7.599999999999981,258.47687074706096
153,280.6973144401888,9.65100468240758,-2.5624238001021746,7.649999999999981,263.1339653160536
154,285.420702695719,9.51291625166169,-2.9521618007974593,7.699999999999981,267.65874409661006
155,289.9933393874515,9.35644223234517,-3.2970509674034205,7.7499999999999805,272.0358946589707
156,294.4025746189141,9.18389144037303,-3.5947235919272935,7.79999999999998,276.2530877583985
157,298.6387887552983,8.997653985478133,-3.8442789180738757,7.84999999999998,280.30097662051804
158,302.6952877377134,8.800131150135389,-4.046142992417181,7.89999999999998,284.1730920334972
159,306.5681130511722,8.593673598952734,-4.201879277451443,7.94999999999998,287.8656533297641
160,310.2557886521041,8.380529849664715,-4.313971172203019,7.99999999999998,291.3773173578202
161,313.7590270125598,8.16280591473431,-4.385595831342522,8.04999999999998,294.70888737790125
162,317.0804145863207,7.942436131350228,-4.420405328968322,8.09999999999998,297.8630019629301
163,320.2240940244695,7.721164496729965,-4.422327074486924,8.14999999999998,300.8438210222083
164,323.1954569184709,7.500535336918361,-4.395391144830433,8.199999999999982,303.6567225392264
165,326.00085719147745,7.281891852451947,-4.343588354671893,8.249999999999982,306.3080199867667
166,328.647351835703,7.066380974948694,-4.2707597452097446,8.299999999999983,308.8047069909225
167,331.14247272212873,6.85496299614283,-4.180515851436643,8.349999999999984,311.1542328748469
168,333.4940307948609,6.648424554069524,-4.076182589225615,8.399999999999984,313.36431032740467
169,335.70995212666895,6.447393742266236,-3.960769781778984,8.449999999999985,315.4427546307954
170,337.7981440162329,6.252356315730346,-3.8369580727517754,8.499999999999986,317.39735260573804
171,339.7663884785902,6.063672178370288,-3.7071000954849054,8.549999999999986,319.2357586200751
172,341.6222600304034,5.881591534705329,-3.5732321430126004,8.599999999999987,320.965414569131
173,343.37306451207667,5.706270263965074,-3.4370930958677812,8.649999999999988,322.5934905854016
174,345.02579573812534,5.537784222955309,-3.3001479269562677,8.699999999999989,324.12684329040223
175,346.5871069563888,5.376142304205169,-3.163613654813077,8.74999999999999,325.57198859415547
176,348.0632943701842,5.221298169517071,-3.0284861211994394,8.79999999999999,326.9350863229056
177,349.4602902931002,5.073160649026411,-2.895566406765279,8.84999999999999,328.2219342714471
178,350.783663833361,4.931602845801515,-2.7654860625699396,8.899999999999991,329.43796960288296
179,352.03862732283835,4.796470019551291,-2.638730627134602,8.949999999999992,330.5882758353057
180,353.2300470018425,4.667586343623021,-2.5156611248267504,8.999999999999993,331.6775939490645
181,354.3624567375596,4.5447606402390175,-2.3965334106170877,9.049999999999994,332.7103364129178
182,355.44007378834124,4.427791202444227,-2.2815153482107458,9.099999999999994,333.69060315953993
183,356.46681582775705,4.3164698096468355,-2.170701892525405,9.149999999999995,334.62219874041955
184,357.44631861296483,4.210585038617032,-2.064128201843697,9.199999999999996,335.5086500587908
185,358.38195382415336,4.1099249646614275,-1.9617809368974184,9.249999999999996,336.35322421954817
186,359.27684671872544,4.014279339380227,-1.8636079195951667,9.299999999999997,337.1589461502769
187,360.13389333879445,3.923441322641141,-1.769526327854167,9.349999999999998,337.9286157408873
188,360.9557770866843,3.8372088376564726,-1.6794295987657812,9.399999999999999,338.6648243240768
189,361.7449845434216,3.7553856096528464,-1.5931932029475586,9.45,339.36997037793617
190,362.5038204523795,3.677781940778538,-1.5106794405171535,9.5,340.046274378132
191,363.2344218266163,3.6042152667133442,-1.4317413951859637,9.55,340.69579276257247
192,363.9387711660798,3.5345105339780347,-1.356226168578927,9.600000000000001,341.32043099831253
193,364.6187087914297,3.468500431188183,-1.283977502760686,9.650000000000002,341.92195576037017
194,365.2759443162004,3.406025502434851,-1.2148378855473925,9.700000000000003,342.502006246532
195,365.9120672895699,3.346934166558494,-1.1486502207790157,9.750000000000004,343.06210466229584
196,366.5285570490893,3.291082662258821,-1.085259134455508,9.800000000000004,343.6036659167869
197,367.12679182714965,3.238334935694148,-1.0245119775448381,9.850000000000005,344.12800657457376
198,367.7080571573516,3.1885624844104288,-0.9662595773327673,9.900000000000006,344.6363531104232
199,368.2735536278076,3.141644169046095,-0.9103567813447714,9.950000000000006,345.1298495146683
200,368.8244040281484,3.097466002231116,-0.8566628310482981,10.000000000000007,345.6095642964172
201,369.36165993594034,3.055920922388712,-0.8050415966455304,10.050000000000008,346.0764969306119
202,369.8863077865918,3.0169085587120557,-0.7553616991964014,10.100000000000009,346.53158379319336
203,370.399274468836,2.9803349923871676,-0.7074965419737734,10.15000000000001,346.97570362653573
204,370.9014324856567,2.946112518132585,-0.6613242692573235,10.20000000000001,347.4096825750106
205,371.39360471819344,2.9141594092963095,-0.6167276676364103,10.25000000000001,347.8342988281501
206,371.87656882780294,2.88439968906494,-0.5735940222394039,10.300000000000011,348.250286906464
207,372.35106132912296,2.8567629097763385,-0.5318149380699198,10.350000000000012,348.6583416225977
208,372.81778136472974,2.831183941866368,-0.49128613474929117,10.400000000000013,349.05912174823175
209,373.2773942098279,2.8076027736057254,-0.45190722138695094,10.450000000000014,349.4532534149497
210,373.7305345333864,2.7859643224807162,-0.4135814569805576,10.500000000000014,349.8413332752565
211,374.177809440244,2.7662182588299444,-0.37621550064628506,10.550000000000015,350.22393144803067
212,374.61980131696316,2.748318842157494,-0.3397191550628078,10.600000000000016,350.60159427093856
213,375.05707050261327,2.7322247703935223,-0.3040051057511975,10.650000000000016,350.97484688073615
214,375.49015780421394,2.71789904225832,-0.2689886581825457,10.700000000000017,351.34419564093156
215,375.91958687526215,2.7053088327997017,-0.2345874741847478,10.750000000000018,351.71013043497277
216,376.34586647460316,2.6944253821110316,-0.2007213086918888,10.800000000000018,352.07312684196097
217,376.7694926218776,2.6852238971940934,-0.16731174752926267,10.85000000000002,352.4336482108641
218,377.190950664882,2.6776834669036984,-0.13428194664187404,10.90000000000002,352.79214764831056
219,377.6107172734141,2.671786989896533,-0.10155637294406604,10.95000000000002,353.14906993427957
220,378.0292623735305,2.667521115502608,-0.06906054678427015,11.000000000000021,353.5048533793622
221,378.44705103562256,2.664876197441757,-0.036720785874975265,11.050000000000022,353.8599316367468
222,378.8645453293083,2.6638462603179853,-0.004463950428429501,11.100000000000023,354.21473548167734
223,379.28220615784784,2.6644289788395783,0.02778281084085072,11.150000000000023,354.56969457084136
224,379.7004950846067,2.6666256697312476,0.06009231423804656,11.200000000000024,354.92523919396484
225,380.1198761640231,2.670441296324957,0.09253759455306654,11.250000000000025,355.2818020298207
226,380.54081778957374,2.675884485837189,0.12519215889054913,11.300000000000026,355.6398199188979
227,380.9637945713842,2.6829675593611326,0.15813024126620998,11.350000000000026,355.9997356651271
228,381.3892892563896,2.691706574621296,0.19142705832570878,11.400000000000027,356.3619998793201
229,381.81779470432826,2.7021213815542375,0.22515906647059653,11.450000000000028,356.7270728773527
230,382.2498159333398,2.7142356907909195,0.25940422057510426,11.500000000000028,357.09542664661086
231,382.6858722495491,2.728077155122217,0.2942422343436941,11.55000000000003,357.46754689482583
232,383.12649947575017,2.7436774640274777,0.32975484218735174,11.60000000000003,357.84393519615645
233,383.57225229516183,2.761072451334724,0.3660260622801346,11.65000000000003,358.22511125023243
234,384.02370672721906,2.7803022160576876,0.4031424601885674,11.700000000000031,358.6116152708632
235,384.481462753489,2.8014112564164884,0.44119341213535984,11.750000000000032,359.004010522242
236,384.9461471130678,2.8244486169920484,0.48027136655389163,11.800000000000033,359.4028860217434
237,385.41841628822607,2.8494680488852064,0.5204721020968592,11.850000000000033,359.80885942982434
238,385.8989597026261,2.8765281826451736,0.5618949796646058,11.900000000000034,360.22258014910193
239,386.3885031561417,2.905692713592706,0.6046431852960193,11.950000000000035,360.6447326563932
240,386.8878125221593,2.937030598984357,0.648823959893921,12.000000000000036,361.0760400933617
241,387.39769773523,2.9706162662373257,0.6945488107098529,12.050000000000036,361.5172681434234
242,387.91901709906284,3.006529831150119,0.741933698257669,12.100000000000037,361.96922922470316
243,388.45268194707745,3.044857324701158,0.7910991908235033,12.150000000000038,362.43278703109246
244,388.99966169005023,3.085690926572222,0.8421705769476902,12.200000000000038,362.90886145580896
245,389.56098928774657,3.129129203010398,0.8952779241215278,12.250000000000039,363.3984339342656
246,390.13776718377846,3.1752773459926478,0.9505560694106447,12.30000000000004,363.9025532454643
247,390.7311737451885,3.224247409869603,1.0081445247216283,12.35000000000004,364.4223418134668
248,391.3424702503328,3.27615854071477,1.0681872758960418,12.400000000000041,364.95900255266173
249,391.973008470382,3.331137192463078,1.1308324506646925,12.450000000000042,365.51382630241227
250,392.62423889100745,3.3893173225554905,1.1962318256365603,12.500000000000043,366.088199898061
251,393.29771962132975,3.4508405581765835,1.2645401368372287,12.550000000000043,366.68361492595886
252,393.995126036698,3.515856322236942,1.3359141517542887,12.600000000000044,367.30167720988953
253,394.71826119994813,3.584521905964809,1.4105114532972622,12.650000000000045,367.9441170746066
254,395.46906710199335,3.6570024722796814,1.4884888774513902,12.700000000000045,368.6128004287196
255,396.2496367563281,3.733470970968774,1.5700005366316887,12.750000000000046,369.3097407032729
256,397.06222717253314,3.8141079430172984,1.655195349794072,12.800000000000047,370.0371116733223
257,397.9092732202435,3.8991011871966994,1.7442139882570205,12.850000000000048,370.7972611767222
258,398.79340237614986,3.988645257135864,1.8371851330370872,12.900000000000048,371.5927257260858
259,399.71745032109834,4.082940751541738,1.9342209255331946,12.950000000000049,372.4262459851158
260,400.684477320588,4.182193353965848,2.035411479009382,13.00000000000005,373.3007830476136
261,401.69778527801185,4.28661257152605,2.1408183041625093,13.05000000000005,374.2195354145319
262,402.76093529358593,4.396410114321861,2.250466489080026,13.100000000000051,375.18595650919747
263,403.87776549046316,4.511797849018716,2.3643354634758946,13.150000000000052,376.20377250071795
264,405.052408780144,4.632985251395376,2.482348171168687,13.200000000000053,377.2770001177003
265,406.2893101288025,4.760176273836369,2.6043584759516736,13.250000000000053,378.40996402560006
266,407.59324275126636,4.893565535246288,2.7301366377625813,13.300000000000054,379.6073132079876
267,408.969322496894,5.0333337333008235,2.8593527228573934,13.350000000000055,380.8740356315268
268,410.42301949867306,5.179642173218352,2.9915578591414596,13.400000000000055,382.2154702836559
269,411.9601659315786,5.332626304534594,3.126163322760531,13.450000000000056,383.6373154488466
270,413.586958468227,5.492388159264012,3.26241755257039,13.500000000000057,385.1456318334478
271,415.3099537313065,5.658987593337727,3.39938134426932,13.550000000000058,386.7468388625253
272,417.1360547290724,5.832432250792027,3.535901685402233,13.600000000000058,388.4477021605292
273,419.0724859335936,6.012666199792823,3.670584965349404,13.650000000000059,390.2553099020358
274,421.1267543397926,6.199557234590354,3.80177063812792,13.70000000000006,392.1770353972839
275,423.3065935541857,6.392882901549971,3.927506833548851,13.75000000000006,394.2204829869304
276,425.6198877444003,6.592315394136148,4.045529899887485,13.800000000000061,396.3934140997186
277,428.0745721857375,6.797405574304686,4.153250403260761,13.850000000000062,398.703650226798
278,430.67850723471446,7.007566518189514,4.247748673619624,13.900000000000063,401.15894965214056
279,433.43932291993406,7.2220571521587,4.325783521401909,13.950000000000063,403.7668551275929
280,436.36423205531696,7.4399667378605345,4.383818173033975,14.000000000000064,406.5345103806165
281,439.4598109390046,7.660201173699273,4.418067679488314,14.050000000000065,409.46844448169367
282,442.7317483818799,7.8814722910836315,4.424571904944632,14.100000000000065,412.5743247554496
283,446.1845660629295,8.102291515328595,4.3992975491338315,14.150000000000066,415.8566811454179
284,449.8213160331375,8.320969404066972,4.338271344706993,14.200000000000067,419.31860773658883
285,453.64326450544866,8.535622634248632,4.237744478803083,14.250000000000068,422.96145042430373
286,457.6495746914536,8.744189941662182,4.094385368307669,14.300000000000068,426.78449331109704
287,461.83700506885486,8.944458284288014,3.9054942468828457,14.350000000000069,430.78466001106545
288,466.1996426551686,9.13410007045788,3.669228845592997,14.40000000000007,434.9562492159224
289,470.72869308815626,9.310721649851805,3.3848262162486193,14.45000000000007,439.2907260979734
290,475.4123499920562,9.471922422349643,3.0528021012486284,14.500000000000071,443.7765918167239
291,480.2357647059222,9.615362925169553,2.6751069742836333,14.550000000000072,448.39935202586014
292,485.1811335940181,9.738839200922982,2.2552177518409544,14.600000000000072,453.14160147493186
293,490.227913762264,9.840359752631375,1.7981468266734832,14.650000000000073,457.98323547799225
294,495.35316936856094,9.918220603450054,1.3103557526911433,14.700000000000074,462.90179047492734
295,500.5320405628096,9.971073545588947,0.7995693306802885,14.750000000000075,467.8729058575045
296,505.73831652574,9.997982702022313,0.27449611339199387,14.800000000000075,472.8708887630014
297,510.945084426886,9.99846509481581,-0.2555279544486872,14.850000000000076,477.86935397561393
298,516.1254187312157,9.972511994400442,-0.7809466321326686,14.900000000000077,482.841903749537
299,521.2530712423995,9.92058930847031,-1.292408599939834,14.950000000000077,487.76280836090376
300,526.3031221961502,9.843616978492312,-1.7811758167955007,15.000000000000078,492.6076481218669
301,531.2525566210459,9.742929065307717,-2.239482239563702,15.050000000000079,497.3538814604478
302,536.0807374695851,9.620217701406174,-2.66081647759915,15.10000000000008,501.9813108915702
303,540.7697566113604,9.477465185115733,-3.040111290160215,15.15000000000008,506.47242820832423
304,545.3046553376843,9.316869081757764,-3.373833515373599,15.200000000000081,510.8126306826549
305,549.6735162155753,9.140765254756019,-3.6599783319503634,15.250000000000082,514.9903101547826
306,553.8674368359503,8.951553331924114,-3.897980261741517,15.300000000000082,518.9968255074967
307,557.8804024865759,8.751628334345092,-4.088559108323819,15.350000000000083,522.8263754326223
308,561.7090787301202,8.543321203619199,-4.233521786972562,15.400000000000084,526.4757922920328
309,565.3525463549073,8.328849905302421,-4.335540968984464,15.450000000000085,529.9442793292856
310,568.8120005546447,8.110281787653701,-4.3979292490517405,15.500000000000085,533.233112863043
311,572.0904340145781,7.8895070251490464,-4.424423934604883,15.550000000000086,536.3453289180368
312,575.192320415497,7.668222325532675,-4.418993332272518,15.600000000000087,539.2854105997267
313,578.1233112509974,7.44792364118446,-4.385671219038358,15.650000000000087,542.0589889279725
314,580.8899552240447,7.229906386214586,-4.328422490240663,15.700000000000088,544.6725662456438
315,583.4994461578016,7.015271588182876,-4.251040027136033,15.750000000000089,547.1332680184421
316,585.9594025112639,6.804936457707278,-4.157070704580435,15.80000000000009,549.4486260281137
317,588.2776793156453,6.599647999778608,-4.04976712048579,15.85000000000009,551.6263937141628
318,590.4622116465234,6.399998480923788,-3.9320609538018108,15.900000000000091,553.6743927419541
319,592.5208875706617,6.206441776982884,-3.806553694912006,15.950000000000092,555.600388718508
320,594.4614477770817,6.019309835454537,-3.675520688010975,16.000000000000092,557.4119932632681
321,596.2914087301884,5.838828679684083,-3.540924843320043,16.050000000000093,559.1165892808032
322,598.0180060807955,5.665133551334218,-3.40443690871937,16.100000000000094,560.7212761885258
323,599.6481551600697,5.498282929044631,-3.267459755083054,16.150000000000095,562.232831946917
324,601.1884255957541,5.338271274759168,-3.1311546731647915,16.200000000000095,563.657688957063
325,602.6450273773296,5.185040446825751,-2.996468169856556,16.250000000000096,565.001921178824
326,604.0238060177876,5.038489783792974,-2.8641581720506655,16.300000000000097,566.2712401438932
327,605.330244786495,4.89848490846782,-2.734818892739063,16.350000000000097,567.4709978638176
328,606.5694723015525,4.764865331911872,-2.6089038893669785,16.400000000000098,568.6061949453804
329,607.7462740596472,4.63745095502262,-2.4867470560471374,16.4500000000001,569.6814925133924
330,608.8651067405766,4.516047574137992,-2.368581448217975,16.5000000000001,570.7012267979864
331,609.9301143501145,4.400451499206527,-2.254555950310073,16.5500000000001,571.6694254678298
332,610.9451454589685,4.29045339050227,-2.144749873082408,16.6000000000001,572.5898249826334
333,611.913770959137,4.185841414219634,-2.039185615612833,16.6500000000001,573.4658883998833
334,612.8393018948163,4.086403809770879,-1.9378395543694977,16.700000000000102,574.3008232047088
335,613.7248070363268,3.9919309531254314,-1.8406513340093456,16.750000000000103,575.0975988414348
336,614.573129955633,3.9022169917201475,-1.7475317360527824,16.800000000000104,575.8589637139582
337,615.3869054340814,3.8170611177776275,-1.6583692958663272,16.850000000000104,576.5874614928007
338,616.1685750898797,3.736268538587524,-1.573035828092507,16.900000000000105,577.2854466224227
339,616.9204021572124,3.659651194611003,-1.4913910077495498,16.950000000000106,577.9550989657336
340,617.6444853829843,3.587028269255265,-1.413286140082871,17.000000000000107,578.5984375559553
341,618.3427720329643,3.5182265278687126,-1.3385672378590008,17.050000000000107,579.2173334510253
342,619.0170700182044,3.4530805179230426,-1.267077510799726,17.100000000000108,579.8135217041882
343,619.6690591664096,3.391432657445298,-1.1986593586683767,17.15000000000011,580.3886124776876
344,620.3003016725568,3.3331332344938485,-1.133155947375499,17.20000000000011,580.944101335632
345,620.9122517694398,3.2780403367821713,-1.0704124364779977,17.25000000000011,581.4813787581105
346,621.5062646626903,3.2260197273845868,-1.0102769166297956,17.30000000000011,582.0017389221842
347,622.0836047768012,3.17694467975052,-0.9526011068727178,17.35000000000011,582.506387797094
348,622.6454533592348,3.130695782952554,-0.8972408540681407,17.400000000000112,582.9964506013639
349,623.1929154892196,3.0871607261464704,-0.8440564701777701,17.450000000000113,583.472978668817
350,623.7270265366094,3.0462340695812617,-0.7929129374111012,17.500000000000114,583.9369557691508
351,624.2487581144527,3.0078170081209454,-0.7436800063709651,17.550000000000114,584.3893039268679
352,624.7590235668524,2.9718171320901794,-0.6962322081529863,17.600000000000115,584.8308887801971
353,625.2586830314422,2.9381481892987393,-0.6504487978010661,17.650000000000116,585.2625245193111
354,625.748548113459,2.9067298513069493,-0.6062136435075772,17.700000000000117,585.6849784407351
355,626.2293862060335,2.8774874863399242,-0.5634150734000578,17.750000000000117,586.0989751524372
356,626.701924488999,2.8503519407213975,-0.52194568961,17.800000000000118,586.505200461736
357,627.1668536362919,2.8252593302593474,-0.48170215751581796,17.85000000000012,586.9043049758968
358,627.6248312598867,2.80215084265982,-0.4425849765404558,17.90000000000012,587.2969074431478
359,628.0764851162178,2.780972551758745,-0.4044982376202978,17.95000000000012,587.6835978598295
360,628.522416099182,2.76167524413279,-0.36734937140802426,18.00000000000012,588.0649403675324
361,628.9632010421076,2.7442142584696794,-0.33104889039518104,18.05000000000012,588.4414759623518
362,629.3993953495104,2.7285493379378525,-0.29551012741261473,18.100000000000122,588.8137250368299
363,629.8315354780441,2.714644495687886,-0.26064897236487705,18.150000000000123,589.1821897737283
364,630.2601412847773,2.702467893538125,-0.22638360855813267,18.200000000000124,589.5473564095086
365,630.6857182598009,2.691991733839486,-0.19263424957312208,18.250000000000124,589.9096973842616
366,631.1087596591713,2.683192164475441,-0.15932287730112987,18.300000000000125,590.2696733938367
367,631.5297485533343,2.676049196929302,-0.12637298148989023,18.350000000000126,590.627735359056
368,631.949159805436,2.670546637339243,-0.09370930092811665,18.400000000000126,590.9843263261662
369,632.3674619933121,2.666672030459564,-0.06125756622388269,18.450000000000127,591.339883312068
370,632.7851192884563,2.664416616452484,-0.028944243996923223,18.500000000000128,591.6948391073694
371,633.2025933048856,2.6637753004464386,0.0033037177970301926,18.55000000000013,592.0496240499328
372,633.6203449305565,2.66474663481288,0.03555914376442148,18.60000000000013,592.4046677813202
373,634.0388361538328,2.667332814132598,0.06789488459525322,18.65000000000013,592.7604009983876
374,634.4585318974603,2.671539682843245,0.10038407062984311,18.70000000000013,593.1172572122379
375,634.8799018725713,2.6773767555809402,0.13310036589071278,18.75000000000013,593.4756745268041
376,635.3034224654182,2.684857250249234,0.16611822297300474,18.800000000000132,593.8360974495149
377,635.7295786698247,2.693998133867259,0.19951313913547356,18.850000000000133,594.198978746779
378,636.1588660787448,2.704820181264152,0.23336191385576277,18.900000000000134,594.5647813574276
379,636.5917929488392,2.7173480466974405,0.2677429080053426,18.950000000000134,594.9339803777721
380,637.0288823526171,2.7316103484774974,0.30273630465700546,19.000000000000135,595.3070651325676
381,637.4706744334561,2.747639766676401,0.3384243713558278,19.050000000000136,595.6845413469387
382,637.9177287796987,2.7654731539856243,0.37489172345623833,19.100000000000136,596.0669334352094
383,638.3706269350515,2.7851516597602686,0.4122255878449306,19.150000000000137,596.4547869236027
384,638.8299750636729,2.8067208672451507,0.4505160660216493,19.200000000000138,596.8486710249341
